sentences	ADR	WD	EF	INF	SSI	DI
However, these speedy effects completely negate any sexual side effects and if anything will improve your sex life, making it great if you find SSRI's sexual side effects distressing.	0	0	0	0	0	0
I found this drug to not do much in the way of improving my anxiety problem, although it did work very well on depression.	0	0	1	1	1	1
"The ""speed"" side effect was very unusual, and I could see it casuing addiction in some people."	1	0	0	0	0	0
This is a great, fairly mild drug with few long-term side effects if your symptoms are depression-specific.	0	0	0	0	0	0
"Dizziness, loss of appetite (initially), ""staring into space""."	1	0	0	0	0	0
I originally was on Zoloft for two or three years and then stopped taking it, but had started to develop symptoms of depression again about 2 1/2 years ago.	0	0	0	0	1	1
When I first starting retaking it, I had no appetite for about 2 months, but that went away.	1	0	0	0	0	0
More recently, I have experienced dizziness when standing, especially after I get out of the car.	1	0	0	0	0	0
My dosage was increased earlier this year after a traumatic episode and I found the dizziness to be worse.	1	0	0	0	0	0
I haven't fainted but I started to see black spots.	1	0	0	0	0	0
My doctor recommended that I try decreasing it.	0	0	0	0	0	0
I am still dizzy but a little better I also find that I will sometimes zone out.	1	0	0	0	0	0
Despite the side effects, I have found Zoloft helpful in keeping my moods moderated, especially when I feel low (though, on the other hand, I also don't really ever feel extremely happy on it either).	0	0	1	0	1	1
big weight gain!	1	0	0	0	0	0
no sex drive at all.	1	0	0	0	0	0
zoloft worked wonders for my depression,but after gaining a ton of weight and losing the desire to be intimate with my husband i have switched to wellbutrin xl.	1	0	1	0	1	1
i hope i can lose the weight and regain my libido.	1	0	0	0	0	0
Side effects only lasted for a week.	1	0	0	0	0	0
Right now I don't have any.	0	0	0	0	0	0
But the effectiveness seems to have disappead, too!  	0	0	1	1	0	0
The first time I took Zoloft was for depression and explosive anger when I was 19 and it worked like a dream.	0	0	1	0	1	1
Now im 28 and it gave me restless leg syndrome, paranoia, anxiety and I craved sweets constantly.	1	0	0	0	0	0
On the plus side my memory did improve alot ( im ADD) Now im on Lexapro lets see how this goes. 	0	0	1	0	0	0
severe migraines, extremely low sex drive, mania, excitability, difficulty sleeping, weight gain, rapid thinking.	1	0	0	0	0	0
i think there are better drugs out there now to treat anxiety and depression, this drug has far too many side effects for anyone to feel comfortable taking it.	1	0	0	0	1	1
however, it does make your mood much better.	0	0	1	0	0	0
thoughts of suicide decreased.	0	0	1	0	1	1
i generally became more optimistic and active.	0	0	1	0	0	0
if you can handle the side effects this drug does wonders.	0	0	1	0	0	0
i came off this drug successfully 2 years ago.	0	0	0	0	0	0
but am now on celexa (which has way less side effects) and clonezipam for panic attacks.	0	0	0	0	0	0
in conclusion there are better drugs out there to treat depression.	0	0	0	0	1	1
hands shake, memory isnt as good. 	1	0	0	0	0	0
Headaches, mood swings, grinding teeth, feeling low, loss of concentration,anger, suicidal and omicidal thoughts.	1	0	0	0	0	0
I started taking it at 100mg and then went on 50mg due to headaches I was also using endep 50mg for insomnia and pain.	1	0	0	0	0	0
At the moment I can say that I felt better on 100mg.	0	0	1	0	0	0
I still feel depressed and have negative thoughts racing through my mind so I don't think 50mg is really enough for me.	0	0	0	1	1	1
Having to up my dosage twice.	0	0	0	0	0	0
Then i realized it was just the kind of drug that stopped working.	0	0	0	1	0	0
If zoloft isn't working for you, you should try another anti depressant.	0	0	0	0	0	0
i recommend cymbalta but it might not be right for you.	0	0	0	0	0	0
No sex drive.	1	0	0	0	0	0
Vivid dreams/nightmares.	1	0	0	0	0	0
EXTREME acne around mouth and jaw.	1	0	0	0	0	0
But it did help with depression.	0	0	1	0	1	1
However after dealing with this acne I'm going to try another med.	1	0	0	0	0	0
no over the counter facial lotions washes worked. 	0	0	0	0	0	0
Sexual dysfunction, extreme hunger, carbohydrate cravings, weight gain, insomnia, acid reflux, fatigue, water retention, eating disorder thoughts, spacey thinking.	1	0	0	0	0	0
Medicine would stop working and I'd have to up the dose, anything above 25 MG and the side effects start to very badly effect my life.	1	0	1	1	0	0
weight gain,agitation,hair loss,sleep disturbance. 	1	0	0	0	0	0
completely destroyed what was left of my sex drive (and almost my marriage).	1	0	0	0	0	0
I only take it now when I am having a particularly BAD day (suicidal).	0	0	0	0	1	1
Good part is it works immediately.	0	0	1	0	0	0
Also helped me gain over 40 lbs that won't come off no matter what I do.	1	0	0	0	0	0
Chronic constipation, too.	1	0	0	0	0	0
Don't like that feeling of not caring about anything, though, good or bad.	1	0	0	0	0	0
Lack of sex drive, no orgasms.	1	0	0	0	0	0
Weight loss.	1	0	0	0	0	0
Sweats.	1	0	0	0	0	0
It seemed to stop severe depression and helped my mood enough so that with counselling and support I could eventually get on with my life.	0	0	1	0	1	1
It could have been any ssri though.	0	0	0	0	0	0
Today was my 3rd dose of Zolft (50mg).	0	0	0	0	0	0
First 2 days had loose stools.	1	0	0	0	0	0
This morning my jaw felt tight and then I suddenly was hit with an overwhelming feeling of panic.	1	0	0	0	0	0
My heart was racing, skin tingling, and even oddly numb.	1	0	0	0	0	0
Basically felt very very strange.	1	0	0	0	0	0
As I'm a nurse I was convinced I was having an allergic reaction and was terrified I was going to pass out.	0	0	0	0	0	0
Pulled myself together and spoke to GP & psych who feel it's anxiety and side-effects but even with my worst anxiety I have never felt quite like that.	0	0	0	0	0	0
Am determined to persevere but fearful of experiencing the same thing tomorrow.	0	0	0	0	0	0
Am reassured by reading other people's comments but would like to know if anyhone else felt anything similar in first few days.	0	0	0	0	0	0
Have trouble rating Zoloft as I have not been on it long enough to really know yet.	0	0	0	0	0	0
Initially - zombie like feeling, no emotions, intense yawning; Ongoing - extreme fatigue, ZERO sex drive, chills (that is  feeling like someone is walking over my grave.	1	0	0	0	0	0
not cold chills), TMJ (from clenching jaw at night).	1	0	0	0	0	0
I've been taking Zoloft for a year.	0	0	0	0	0	0
During the first month or so I noticed a definite decrease in my anger and anxiety.	0	0	1	0	1	1
However, after a few months, I feel like all I want to do is drink.	1	0	0	0	0	0
I'm still depressed pretty bad and that has yet to go away.	0	0	1	1	1	1
My anxiety is more under control, but not gone.	0	0	1	1	1	1
I'm thinking about upping my dose and going to AA for the drinking.	0	0	0	0	0	0
It seems like I've become an alcoholic since starting Zoloft.	1	0	0	0	0	0
I have NO sex drive and am always tired.	1	0	0	0	0	0
I also get bouts of suicidal thoughts.	1	0	0	0	0	0
Lack of sexual desire, harder to reach orgasm.	1	0	0	0	0	0
Helped with depression but total lack of desire for sex	1	0	1	0	1	1
weight gain of 30 pounds. 	1	0	0	0	0	0
Lack of sex drive, weight gain, sleep problems.	1	0	0	0	0	0
Still depressed, some times worse than others.	0	0	0	1	1	1
Started taking it after Prozac and (can't remember the name) made my stomach hurt so bad.	1	0	0	0	0	0
I really cannot tell if it is helping.	0	0	0	1	0	0
But I haven't committed suicide either.	0	0	1	0	0	0
non-existent sex drive. 	1	0	0	0	0	0
Dry mouth, nausea,no sex drive, and RLS worsened.	1	0	0	0	0	0
I was put on Zoloft for severe depression.	0	0	0	0	1	1
It has worked for my depression but the Dr. told me that it would help my RLS.	0	0	1	0	1	1
It made my RLS 4xs worse.	1	0	0	0	0	0
Also my sex drive went from brooooom brooom to put put if any.	1	0	0	0	0	0
In the first couple of weeks I had SEVERE drymouth and hated that.	1	0	0	0	0	0
But it works great for my depression	0	0	1	0	1	1
Just started taking it a few days ago.	0	0	0	0	0	0
"I find that I am constantly clenching my jaw and it feels ""funny"" when I yawn or smile."	1	0	0	0	0	0
I also feel very, very groggy in the mornings and have to force myself out of bed, but once I'm up, the grogginess fades pretty quickly and I actually have energy throughout the day.	1	0	0	0	0	0
I have also noticed that my mood has improved and I'm not weepy like before.	0	0	1	0	1	1
So far so good.	0	0	1	0	0	0
The only side effect I've had is it has completly shut down my sex drive.	1	0	0	0	0	0
I'm 45 years old,so all it's done for me is swap one problem for another.	0	0	0	1	0	0
I plan on trying something else,this drug is also too expensive.	0	0	0	0	0	0
Cost is too high.	0	0	0	0	0	0
Can't tell if it really works.	0	0	0	1	0	0
MAJOR head pressure, dizziness, moodiness, agitation, no patience, insomnia, suicidal thoughts.	1	0	0	0	0	0
Switched to Zoloft because Paxil didn't work anymore.	0	0	0	0	0	0
The first dosage was 50 mg and after that increased to 100mg.	0	0	0	0	0	0
The depression lifted a bit but the anxiety, head pressure, dizziness, insomnia were unbearable.	1	0	1	0	1	1
Then the doctor increased it to 150 mg which made the head pressure worse so I slowly got back down to 100mg.	1	0	0	0	0	0
I am still feeling head pressure which is causing my moodiness but the doctor doesn't believe me.	1	0	0	0	0	0
If this head pressure will go away, I think I would be able to cope much better.	1	0	0	0	0	0
I'm afraid to switch to another anti-depressent because the withdrawals that I've experienced from Paxil & Effexor was a nightmare and I know Zoloft has similar withdrawals.	0	1	0	0	0	0
I guess I'll wait to see if this head pressure will ever go away.	1	0	0	0	0	0
The first couple of days I noticed slight dizziness within an hour or so of taking it but it resolved itself.	1	0	0	0	0	0
Dry mouth also for the first few days.	1	0	0	0	0	0
Insomnia was horrid the first 2-3 days, not sleeping but 2-3 hours each night.	1	0	0	0	0	0
Other than that, nothing - until week 3 when I all of the sudden experienced moderate nausea/vomiting and pretty good dizziness constantly.	1	0	0	0	0	0
Also, about a 5 lb.	0	0	0	0	0	0
weight loss in the 3 weeks I took it.	1	0	0	0	0	0
Decreased appetite.	1	0	0	0	0	0
I'm disappointed.	0	0	0	0	0	0
I debated and debated whether to try an anti-depressant and finally decided to go with Zoloft because I am nursing my 1 year old.	0	0	0	0	0	0
I decided at this point the potential risk to my daughter was outweighed by my extreme mood swings/impatience/anger in general towards my kids.	0	0	0	0	1	0
I started low, 25 mg's the first 7 days, then increased to 50)  The first couple of days were rough with the insomnia but when that cleared up I felt fine, like I wasn't taking anything.	1	0	1	0	0	0
It wasn't until the 3rd week that I started to feel as though I had the flu.	1	0	0	0	0	0
I went to the dr. and he said no way could it be the Zoloft, said I had the stomach flu.	0	0	0	0	0	0
Well, this lasted for 7 full days and I stay home with my 3 small children, it wasn't working!	1	0	0	1	0	0
Today, I decided enough and did not take it.	0	0	0	0	0	0
"So far, no ""withdrawal"" effects but I'll be darned if I feel great."	0	0	0	0	0	0
No nausea/dizziness like I experienced yesterday and the 7 days prior.	1	0	0	0	0	0
I really wanted this to work and I do think it mellowed me out a bit, I wasn't so on edge, so jumpy and moody and irritable.	1	0	0	0	0	0
I just can't go on indefinitely feeling like I was going to fall over or vomit all day.	1	0	0	0	0	0
Tired, dry mouth, dizziness on occassion.	1	0	0	0	0	0
For treating major depression.	0	0	0	0	1	1
Started with 25mg for first 2 weeks, started with 50 mg for next 2 weeks.	0	0	0	0	0	0
Not really doing better yet.	0	0	0	1	0	0
Heard that 100 mg is the typical dose for treatment, but have to gradually increase dose to lessen side effects.	0	0	0	0	0	0
Haven't started therapy yet.	0	0	0	0	0	0
Maybe it will help.	0	0	0	0	0	0
no orgasm during sex.	1	0	0	0	0	0
no orgasm during sex	1	0	0	0	0	0
was very tried until I started taking concerta for add.	1	0	0	0	0	0
I have gained 15 lbs in about 3 months.	1	0	0	0	0	0
I think due to the fact the zoloft has numbed any feeling of guilt of what I'm eating.	1	0	0	0	0	0
It's been a free for all.	0	0	0	0	0	0
Also I had a very slow metab.	1	0	0	0	0	0
to begin with. 	0	0	0	0	0	0
Lack of ability to obtain erection (before taking, it was almost as if I could just think about something sexual to obtain erection, now my girlfriend and I both need about 10 minutes of heavy passionate kissing to even get horny (she is also on Zoloft now), Ejaculating problems, mainly sexual side effects.	1	0	0	0	0	0
Has helped me with my anxiety and depression, though I still do worry alot, maybe more than before.	0	0	1	0	1	1
Bad sexual side effects.	1	0	0	0	0	0
I'm going to talk it over with my doctor to see what I'd like to have done.	0	0	0	0	0	0
sweating, dry mouth, increased anxiety.	1	0	0	1	1	1
worked wonderfully in the beginning.	0	0	1	0	0	0
took away all the depression I was experiencing for three months.	0	0	1	0	1	1
after 2 years, I built up a tolerance and had to increase it from 50 mg to 100 mg. the depression was creeping back again.	0	0	0	1	1	1
